scope,intervention_id,family,mode,direction,source_group,direct_group_id,layer,concept_count,positive_concept_count,fraction,fraction_ci_low,fraction_ci_high
all_benign,layer_scan.layer_10.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,10,11,10,0.014895958369303948,0.010456495383599539,0.01929514234785538
all_benign,layer_scan.layer_10.template.rescue,layer_source_scan,source_contribution,rescue,template,,10,11,5,-0.000144386137500416,-0.0014205490340194363,0.0009822406268676393
all_benign,layer_scan.layer_10.response.rescue,layer_source_scan,source_contribution,rescue,response,,10,11,4,-0.00553393673279986,-0.008758238912758837,-0.0029010231576353895
all_benign,layer_scan.layer_10.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,10,11,9,0.11512484744256217,0.1054101646572049,0.12472247944796787
all_benign,layer_scan.layer_11.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,11,11,7,0.0008336055063239066,0.0005719933295869036,0.0011031927248758965
all_benign,layer_scan.layer_11.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,11,11,9,0.028705155121686365,0.02609279339454864,0.031513796082717815
all_benign,layer_scan.layer_11.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,11,11,10,0.17226362165399353,0.15826464530870799,0.1873854422581017
all_benign,layer_scan.layer_11.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,11,11,11,0.04147395758392384,0.03621524832248223,0.046756846447354304
all_benign,layer_scan.layer_11.template.rescue,layer_source_scan,source_contribution,rescue,template,,11,11,10,0.0056358138302654405,0.00407190934270914,0.007274990713139274
all_benign,layer_scan.layer_11.response.rescue,layer_source_scan,source_contribution,rescue,response,,11,11,11,0.07711141154458641,0.07034056121247016,0.08371230697874425
all_benign,layer_scan.layer_11.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,11,11,11,0.2079983849004894,0.19363078481276239,0.22343865029256332
all_benign,layer_scan.layer_12.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,12,11,7,0.002624018181951137,0.0015328187065336918,0.0038934245860539644
all_benign,layer_scan.layer_12.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,12,11,8,0.01718444657936297,0.014952714265136648,0.019728863040206632
all_benign,layer_scan.layer_12.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,12,11,7,0.029879874853550707,0.026349805139946593,0.034187908493098114
all_benign,layer_scan.layer_12.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,12,11,11,0.01670882616040041,0.012300605414898292,0.022182070370802647
all_benign,layer_scan.layer_12.template.rescue,layer_source_scan,source_contribution,rescue,template,,12,11,11,0.006150446791565221,0.0051593290950581435,0.007254810139582725
all_benign,layer_scan.layer_12.response.rescue,layer_source_scan,source_contribution,rescue,response,,12,11,11,0.06320819147795519,0.056801066768957534,0.06992767354892293
all_benign,layer_scan.layer_12.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,12,11,11,0.05400837206234081,0.04904357396640002,0.05991285479508239
all_benign,individual.layer_11.head_08.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,11,11,6,4.3920389023741904e-05,-0.00014471644720555048,0.00020380678417005626
all_benign,individual.layer_11.head_08.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,11,11,8,0.012474554109283385,0.011695115149728787,0.013234646895139118
all_benign,individual.layer_11.head_08.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,11,11,10,0.08193480389657672,0.06910030411712564,0.09602444255601517
all_benign,individual.layer_11.head_08.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,11,11,11,0.02428408192089657,0.02099594522243981,0.02751681060359954
all_benign,individual.layer_11.head_08.template.rescue,individual_selected_head,source_contribution,rescue,template,,11,11,10,0.002354809498994157,0.0016802243054679833,0.002988922384952132
all_benign,individual.layer_11.head_08.response.rescue,individual_selected_head,source_contribution,rescue,response,,11,11,11,0.025826424094729187,0.02260854829182786,0.029095058462953963
all_benign,individual.layer_10.head_12.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,10,11,5,-0.0003123216637604543,-0.0005964939921534507,-9.004594599142088e-05
all_benign,individual.layer_10.head_12.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,10,11,6,0.0885025139186033,0.07881810691124325,0.09803693108571007
all_benign,individual.layer_10.head_12.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,10,11,8,0.00494346407566386,0.004074270427084644,0.0059758516285220945
all_benign,individual.layer_10.head_12.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,10,11,9,0.007004889611460583,0.004422989002079695,0.00965674155322576
all_benign,individual.layer_10.head_12.template.rescue,individual_selected_head,source_contribution,rescue,template,,10,11,6,0.0011315046282257375,0.0006420735280556857,0.0016653274735000218
all_benign,individual.layer_10.head_12.response.rescue,individual_selected_head,source_contribution,rescue,response,,10,11,9,0.010160976051021823,0.007849834806155776,0.01301882438918859
all_benign,individual.layer_11.head_09.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,11,11,6,2.880801448819614e-05,-0.00019030159318051705,0.000211888614476302
all_benign,individual.layer_11.head_09.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,11,11,8,0.01362126237817893,0.012191117320694637,0.015185405313933925
all_benign,individual.layer_11.head_09.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,11,11,10,0.0265583229246304,0.02341103624405257,0.030162131992255963
all_benign,individual.layer_11.head_09.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,11,11,11,0.011124875611375649,0.008596864416709466,0.013858538220316187
all_benign,individual.layer_11.head_09.template.rescue,individual_selected_head,source_contribution,rescue,template,,11,11,8,0.0007349368163437782,0.00027046512053856996,0.001176394239993124
all_benign,individual.layer_11.head_09.response.rescue,individual_selected_head,source_contribution,rescue,response,,11,11,11,0.011414316838461967,0.009631791231216224,0.013238674588542653
all_benign,individual.layer_10.head_02.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,10,11,5,-0.00011565318886669732,-0.00030807384731366993,4.095316216509344e-05
all_benign,individual.layer_10.head_02.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,10,11,8,0.0024681970608865307,0.0018196417862212664,0.003212905741106291
all_benign,individual.layer_10.head_02.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,10,11,8,0.01639004811023254,0.014582777184162721,0.01840365466316184
all_benign,individual.layer_10.head_02.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,10,11,10,0.006636436272203169,0.005513219289713254,0.007773163649983093
all_benign,individual.layer_10.head_02.template.rescue,individual_selected_head,source_contribution,rescue,template,,10,11,8,0.0006100323081481611,0.00033995675585263594,0.0008920523060805207
all_benign,individual.layer_10.head_02.response.rescue,individual_selected_head,source_contribution,rescue,response,,10,11,9,0.004801386894159858,0.004022398646835173,0.005595276356506444
all_benign,individual.layer_09.head_11.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,9,11,3,-0.0001625420610011782,-0.0003690349027442466,1.5286843912463683e-05
all_benign,individual.layer_09.head_11.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,9,11,7,0.013358928180163009,0.012206366022229213,0.014609173143639579
all_benign,individual.layer_09.head_11.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,9,11,9,0.00511432464310767,0.004257236853207322,0.006046530277769189
all_benign,individual.layer_09.head_11.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,9,11,10,0.0034365225337912877,0.002130793243973504,0.004934297439417942
all_benign,individual.layer_09.head_11.template.rescue,individual_selected_head,source_contribution,rescue,template,,9,11,10,0.0009496333975730181,0.00028078378404770355,0.0015860266424651422
all_benign,individual.layer_09.head_11.response.rescue,individual_selected_head,source_contribution,rescue,response,,9,11,10,0.004601859420207905,0.0033087159939514397,0.005881718805071091
all_benign,individual.layer_12.head_12.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,12,11,8,0.0021708967610938055,0.0012550016141034588,0.003276566250245506
all_benign,individual.layer_12.head_12.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,12,11,8,0.004007410833068121,0.002429604457905764,0.00596984579394459
all_benign,individual.layer_12.head_12.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,12,11,6,0.004409447503138716,0.003450856630989742,0.005499787570343614
all_benign,individual.layer_12.head_12.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,12,11,9,0.0026576713962387106,0.002006917633698718,0.0034429198523669774
all_benign,individual.layer_12.head_12.template.rescue,individual_selected_head,source_contribution,rescue,template,,12,11,10,0.0011707540147151598,0.0008672679321304763,0.0014659691849792426
all_benign,individual.layer_12.head_12.response.rescue,individual_selected_head,source_contribution,rescue,response,,12,11,11,0.03476901371489371,0.03085380264686563,0.03855059167671071
all_benign,individual.layer_12.head_03.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,12,11,6,9.829994183706506e-05,-8.686350338982632e-05,0.0002613279078614646
all_benign,individual.layer_12.head_03.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,12,11,6,0.0028411555994527532,0.00242272406050776,0.0033016237494231503
all_benign,individual.layer_12.head_03.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,12,11,6,0.007523109396509183,0.00639742090304617,0.00890873279456337
all_benign,individual.layer_12.head_03.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,12,11,11,0.0027747371540464494,0.0020687752809600973,0.0034707095385570724
all_benign,individual.layer_12.head_03.template.rescue,individual_selected_head,source_contribution,rescue,template,,12,11,9,0.0009834620298119665,0.000631064541110756,0.0013361646399489841
all_benign,individual.layer_12.head_03.response.rescue,individual_selected_head,source_contribution,rescue,response,,12,11,11,0.014515214949827753,0.013099883941486135,0.0159259366365792
all_benign,individual.layer_09.head_04.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,9,11,2,-0.00014326437355825214,-0.00026549969708549847,-2.5163842680970457e-05
all_benign,individual.layer_09.head_04.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,9,11,5,0.008914494051315964,0.005382957423143553,0.012255928633617116
all_benign,individual.layer_09.head_04.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,9,11,5,0.00037731077708074665,0.00010861780698801757,0.0006363686215052356
all_benign,individual.layer_09.head_04.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,9,11,9,0.002921886645109291,0.0021065421539883025,0.0037994486143680677
all_benign,individual.layer_09.head_04.template.rescue,individual_selected_head,source_contribution,rescue,template,,9,11,7,0.0004414570993973476,0.0002223716864215341,0.0007103537949621032
all_benign,individual.layer_09.head_04.response.rescue,individual_selected_head,source_contribution,rescue,response,,9,11,11,0.016653379350564414,0.01384415011474225,0.01951880306090622
all_benign,individual.layer_11.head_14.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,11,11,5,-8.437208600595489e-05,-0.00028356062568635844,8.374638353203566e-05
all_benign,individual.layer_11.head_14.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,11,11,3,-0.005573475557170345,-0.006182718454503106,-0.005044312215294043
all_benign,individual.layer_11.head_14.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,11,11,6,0.010608430786139444,0.00902246496370095,0.012200511877525097
all_benign,individual.layer_11.head_14.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,11,11,8,0.0032169282144602347,0.002306792155036294,0.004217524754391872
all_benign,individual.layer_11.head_14.template.rescue,individual_selected_head,source_contribution,rescue,template,,11,11,5,9.50052622265316e-06,-0.00028714580684727876,0.0003055420392038858
all_benign,individual.layer_11.head_14.response.rescue,individual_selected_head,source_contribution,rescue,response,,11,11,7,0.0007958589280561147,9.018739440056613e-05,0.0014964435566040138
all_benign,individual.layer_12.head_02.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,12,11,3,-4.8809724906532404e-05,-0.0002283425381911656,0.00010093209714277449
all_benign,individual.layer_12.head_02.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,12,11,3,0.00046304468445191834,3.5198980018092276e-05,0.0009112514003206879
all_benign,individual.layer_12.head_02.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,12,11,5,0.003174954844375248,0.00267489661876338,0.0036958391064340246
all_benign,individual.layer_12.head_02.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,12,11,9,0.0020653421698793796,0.0014206139523648242,0.0028115708584009256
all_benign,individual.layer_12.head_02.template.rescue,individual_selected_head,source_contribution,rescue,template,,12,11,5,2.0801791472756755e-05,-0.0002584932372688973,0.00030736574102147593
all_benign,individual.layer_12.head_02.response.rescue,individual_selected_head,source_contribution,rescue,response,,12,11,10,0.007156303400052937,0.0060036870628945044,0.008450277493086104
all_benign,individual.layer_09.head_13.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,9,11,3,-0.0002160942981748581,-0.00037549562687714464,-7.723372371938096e-05
all_benign,individual.layer_09.head_13.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,9,11,3,-0.00329006710882795,-0.0037239261223243145,-0.0029038058198201716
all_benign,individual.layer_09.head_13.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,9,11,5,0.0016007130556394916,0.0012246954377912454,0.0019546559386380007
all_benign,individual.layer_09.head_13.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,9,11,10,0.003286311860012676,0.002579784384645854,0.0038835622977279696
all_benign,individual.layer_09.head_13.template.rescue,individual_selected_head,source_contribution,rescue,template,,9,11,6,-2.8299679553694056e-05,-0.00017113793874966435,9.834936724318445e-05
all_benign,individual.layer_09.head_13.response.rescue,individual_selected_head,source_contribution,rescue,response,,9,11,9,0.0029859372818672415,0.002400602200101727,0.003607074854232578
all_benign,individual.layer_11.head_15.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,11,11,6,4.149408177149695e-06,-0.0001572253973190986,0.00014216009968712176
all_benign,individual.layer_11.head_15.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,11,11,5,-4.344791095310792e-05,-0.000551226911945244,0.0004662969836321692
all_benign,individual.layer_11.head_15.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,11,11,6,0.008463805012624075,0.003918950989485959,0.014362146900136711
all_benign,individual.layer_11.head_15.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,11,11,9,0.0009491472175165358,9.675963143992072e-05,0.001745832212538302
all_benign,individual.layer_11.head_15.template.rescue,individual_selected_head,source_contribution,rescue,template,,11,11,6,7.7359672775133e-06,-0.0005915666712726594,0.000614966892844147
all_benign,individual.layer_11.head_15.response.rescue,individual_selected_head,source_contribution,rescue,response,,11,11,8,0.002993139038768445,0.0023445486585131395,0.0036631069883521646
all_benign,group.selected_attention_12.monitoring_language.rescue,selected_random_source_group,source_contribution,rescue,monitoring_language,,,11,7,0.0025486380377500216,0.0015141950392008093,0.003752248030118662
all_benign,group.selected_attention_12.monitoring_language.induction,selected_random_source_group,source_contribution,induction,monitoring_language,,,11,11,0.003498010689342966,0.002767097562428325,0.004444634839189798
all_benign,group.selected_attention_12.named_concept.rescue,selected_random_source_group,source_contribution,rescue,named_concept,,,11,9,0.18094229766703562,0.17168295959405558,0.19249988137847004
all_benign,group.selected_attention_12.named_concept.induction,selected_random_source_group,source_contribution,induction,named_concept,,,11,9,0.3016154269517941,0.2904511239561123,0.3128605932442671
all_benign,group.selected_attention_12.trigger_other.rescue,selected_random_source_group,source_contribution,rescue,trigger_other,,,11,10,0.22362891037753727,0.2082428710603133,0.23990141197673095
all_benign,group.selected_attention_12.trigger_other.induction,selected_random_source_group,source_contribution,induction,trigger_other,,,11,10,0.2553324698328226,0.23785870812124785,0.27333943403844824
all_benign,group.selected_attention_12.original_prompt.rescue,selected_random_source_group,source_contribution,rescue,original_prompt,,,11,11,0.07653520155070853,0.06730346388704006,0.08513896896053119
all_benign,group.selected_attention_12.original_prompt.induction,selected_random_source_group,source_contribution,induction,original_prompt,,,11,10,0.07282586710652308,0.06049053621885798,0.08790272380687926
all_benign,group.selected_attention_12.template.rescue,selected_random_source_group,source_contribution,rescue,template,,,11,11,0.00952356816531906,0.007493586096605332,0.011583654260669932
all_benign,group.selected_attention_12.template.induction,selected_random_source_group,source_contribution,induction,template,,,11,10,0.01384388277949354,0.009816089673412088,0.01835639003333767
all_benign,group.selected_attention_12.response.rescue,selected_random_source_group,source_contribution,rescue,response,,,11,11,0.14602197913827847,0.1349156153092624,0.15682722318562972
all_benign,group.selected_attention_12.response.induction,selected_random_source_group,source_contribution,induction,response,,,11,11,0.086047135578673,0.07485271952608881,0.0978011673585557
all_benign,group.selected_attention_12.trigger_instruction.rescue,selected_random_source_group,source_contribution,rescue,trigger_instruction,,,11,11,0.4211889538886918,0.4020030945733184,0.4422398342369293
all_benign,group.selected_attention_12.trigger_instruction.induction,selected_random_source_group,source_contribution,induction,trigger_instruction,,,11,11,0.5584450908112079,0.5378476291033063,0.5797355066650198
all_benign,group.selected_attention_12.all_prompt.rescue,selected_random_source_group,source_contribution,rescue,all_prompt,,,11,11,0.5915377777091979,0.5727340479795358,0.6102719939205613
all_benign,group.selected_attention_12.all_prompt.induction,selected_random_source_group,source_contribution,induction,all_prompt,,,11,11,0.6892967210534481,0.6689658280169704,0.7085000451615452
all_benign,group.random_attention_12.monitoring_language.rescue,selected_random_source_group,source_contribution,rescue,monitoring_language,,,11,6,4.420026462072833e-05,-0.000168012334381238,0.0002585306701355857
all_benign,group.random_attention_12.monitoring_language.induction,selected_random_source_group,source_contribution,induction,monitoring_language,,,11,7,0.00020519293769447834,5.034020306712634e-05,0.00037628367505559675
all_benign,group.random_attention_12.named_concept.rescue,selected_random_source_group,source_contribution,rescue,named_concept,,,11,4,-0.0011664003843970593,-0.00221639629887118,-0.00024277488308723592
all_benign,group.random_attention_12.named_concept.induction,selected_random_source_group,source_contribution,induction,named_concept,,,11,9,0.008103376435355102,0.006564578076281583,0.009636711060383461
all_benign,group.random_attention_12.trigger_other.rescue,selected_random_source_group,source_contribution,rescue,trigger_other,,,11,5,-0.001314015931806443,-0.0017590399563087832,-0.0009203205621420142
all_benign,group.random_attention_12.trigger_other.induction,selected_random_source_group,source_contribution,induction,trigger_other,,,11,7,0.0010986542425751597,0.0006243616540653447,0.0015785040476512422
all_benign,group.random_attention_12.original_prompt.rescue,selected_random_source_group,source_contribution,rescue,original_prompt,,,11,4,-0.0015242237668815148,-0.002808841590901892,-0.0005574669957068252
all_benign,group.random_attention_12.original_prompt.induction,selected_random_source_group,source_contribution,induction,original_prompt,,,11,5,-0.0009510311982712321,-0.0032655023356739895,0.0007799861459582756
all_benign,group.random_attention_12.template.rescue,selected_random_source_group,source_contribution,rescue,template,,,11,6,-0.0005477473379914913,-0.0014892639803226922,0.00026315676823371445
all_benign,group.random_attention_12.template.induction,selected_random_source_group,source_contribution,induction,template,,,11,4,-0.0010698030164080828,-0.0016643702808733327,-0.0005416901459728264
all_benign,group.random_attention_12.response.rescue,selected_random_source_group,source_contribution,rescue,response,,,11,2,-0.02062345616022757,-0.026672260039430858,-0.015978541343665404
all_benign,group.random_attention_12.response.induction,selected_random_source_group,source_contribution,induction,response,,,11,1,-0.01657249923079557,-0.020315886525343718,-0.013405609517232993
all_benign,group.random_attention_12.trigger_instruction.rescue,selected_random_source_group,source_contribution,rescue,trigger_instruction,,,11,6,-0.0021345202541626675,-0.0033787013254668857,-0.0010285082590979606
all_benign,group.random_attention_12.trigger_instruction.induction,selected_random_source_group,source_contribution,induction,trigger_instruction,,,11,10,0.00959769082179106,0.007929826688632494,0.011301824213748672
all_benign,group.random_attention_12.all_prompt.rescue,selected_random_source_group,source_contribution,rescue,all_prompt,,,11,6,-0.003858240751059426,-0.006676740298668322,-0.0016637240237663347
all_benign,group.random_attention_12.all_prompt.induction,selected_random_source_group,source_contribution,induction,all_prompt,,,11,8,0.008258038727825516,0.005466570889914082,0.010895278785483804
all_benign,direct.selected_attention_12.rescue,direct_response_output,direct_output,rescue,,selected_attention_12,,11,11,0.7376735735377029,0.7210618632274248,0.7523986708369801
all_benign,direct.selected_attention_12.induction,direct_response_output,direct_output,induction,,selected_attention_12,,11,11,0.783167927332622,0.7638748133689588,0.8003446190237318
all_benign,direct.random_attention_12.rescue,direct_response_output,direct_output,rescue,,random_attention_12,,11,4,-0.023908665489414716,-0.033047747094035296,-0.0175057822328991
all_benign,direct.random_attention_12.induction,direct_response_output,direct_output,induction,,random_attention_12,,11,4,-0.0088518217443874,-0.014704906075767913,-0.0038287857963917294
all_benign,direct.random_attention_16.rescue,direct_response_output,direct_output,rescue,,random_attention_16,,11,4,-0.030875418555245393,-0.039028868151061887,-0.02489493636505083
all_benign,direct.random_attention_16.induction,direct_response_output,direct_output,induction,,random_attention_16,,11,7,0.029337923826216628,0.022345213540536923,0.03584840242216811
all_benign,direct.selected_mlp_4.rescue,direct_response_output,direct_output,rescue,,selected_mlp_4,,11,11,0.47007605531009505,0.44417104201293217,0.4930399026237871
all_benign,direct.selected_mlp_4.induction,direct_response_output,direct_output,induction,,selected_mlp_4,,11,11,0.4661807638626684,0.4462585900036443,0.48568342135668613
all_benign,direct.layer_09.mlp.rescue,direct_response_output,direct_output,rescue,,layer_09.mlp,,11,9,0.012059144079202775,0.0029928042061040795,0.02015376847364796
all_benign,direct.layer_09.mlp.induction,direct_response_output,direct_output,induction,,layer_09.mlp,,11,10,0.08031460844485011,0.07103327006829346,0.08940758196847776
all_benign,direct.layer_10.mlp.rescue,direct_response_output,direct_output,rescue,,layer_10.mlp,,11,9,0.0525891076500556,0.042198752399094604,0.06219778461000185
all_benign,direct.layer_10.mlp.induction,direct_response_output,direct_output,induction,,layer_10.mlp,,11,9,0.04233142620647579,0.031287862805208996,0.05521942566267207
all_benign,direct.layer_11.mlp.rescue,direct_response_output,direct_output,rescue,,layer_11.mlp,,11,11,0.24725791272457773,0.2316450968147897,0.2626921486754082
all_benign,direct.layer_11.mlp.induction,direct_response_output,direct_output,induction,,layer_11.mlp,,11,11,0.16495099987596598,0.14544249537674736,0.18708645291740267
all_benign,direct.layer_12.mlp.rescue,direct_response_output,direct_output,rescue,,layer_12.mlp,,11,10,0.10288587206510572,0.08815084208299898,0.11732204340766444
all_benign,direct.layer_12.mlp.induction,direct_response_output,direct_output,induction,,layer_12.mlp,,11,9,0.10170786590811548,0.085745701094477,0.11926619208205964
all_benign,direct.selected_k16.rescue,direct_response_output,direct_output,rescue,,selected_k16,,11,11,0.869255488195396,0.8550535755820492,0.8813684455173013
all_benign,direct.selected_k16.induction,direct_response_output,direct_output,induction,,selected_k16,,11,11,0.844452330809847,0.8309119290359817,0.8562484765118896
all_benign,direct.resid_post_layer12_positive_control.rescue,direct_response_output,direct_output,rescue,,resid_post_layer12_positive_control,,11,11,1.0,1.0,1.0
all_benign,direct.resid_post_layer12_positive_control.induction,direct_response_output,direct_output,induction,,resid_post_layer12_positive_control,,11,11,1.0,1.0,1.0
